model,signal,stage,subject,generalised_ece,faithfulness_divergence
Qwen3-8B,su,post,elementary_mathematics,0.26032137462435456,0.8541460727481535
Qwen3-8B,su,post,college_mathematics,0.10107370945304764,0.4793051468134117
Qwen3-8B,su,post,high_school_computer_science,0.12757935952256064,0.3141798996070857
Qwen3-8B,su,post,college_physics,0.1693051233826451,0.6279273867792794
Qwen3-8B,su,post,college_chemistry,0.27908986910718425,0.8398129405055952
Qwen3-8B,su,post,electrical_engineering,0.06623816219352278,0.4680952391627332
Qwen3-8B,su,post,astronomy,0.07462630299991006,0.504184001737146
Qwen3-8B,su,post,econometrics,0.11543693014168545,0.31048572275844144
Qwen3-8B,su,post,high_school_microeconomics,0.13065424803234063,0.2780346874364485
Qwen3-8B,su,post,formal_logic,0.15972003734177753,0.3133631842978443
Qwen3-8B,su,post,college_biology,0.08753643989127143,0.3589809585751466
Qwen3-8B,su,post,anatomy,0.22407184050519846,0.14155194557066286
Qwen3-8B,su,post,business_ethics,,0.14075239739997342
Qwen3-8B,su,post,high_school_government_and_politics,0.0751136965036534,0.41032885532224617
Qwen3-8B,su,post,clinical_knowledge,0.08769941258481015,0.5613002849716417
Qwen3-8B,su,post,high_school_physics,0.06360124001246242,0.5330867818928592
Qwen3-8B,su,post,college_medicine,0.06012867805504872,0.5096034380294643
Qwen3-8B,su,post,global_facts,0.17581530596292788,0.5570819463575261
Qwen3-8B,su,post,high_school_psychology,0.1327994636522495,0.27744978771325074
Qwen3-8B,su,post,high_school_statistics,0.07402973118225728,0.5515348849006607
Qwen3-8B,su,post,computer_security,0.11616676382813831,0.3133792863862288
Qwen3-8B,su,post,conceptual_physics,0.07874587341986884,0.4415903992499494
Qwen3-8B,su,post,high_school_us_history,0.08229569957269658,0.3560519900975973
Qwen3-8B,su,post,high_school_chemistry,0.1322013779308669,0.6041704797918536
Qwen3-8B,su,post,high_school_biology,0.16322567830494425,0.6789478435848004
Qwen3-8B,su,post,high_school_world_history,0.08739923922886138,0.3569321802281469
Qwen3-8B,su,post,high_school_european_history,0.20446184256661112,0.7516212163926014
Qwen3-8B,su,post,human_aging,0.08897244687736111,0.5880191332554016
Qwen3-8B,su,post,high_school_geography,0.11700744749532975,0.6499523734753776
Qwen3-8B,su,post,human_sexuality,0.09544420912578445,0.3663041387098821
Qwen3-8B,su,post,international_law,0.06008391374735764,0.4993249991352467
Qwen3-8B,su,post,jurisprudence,0.07180867681408779,0.40973167418210726
Qwen3-8B,su,post,logical_fallacies,0.09355277310696125,0.33915417700524986
Qwen3-8B,su,post,machine_learning,0.08563272519650464,0.5485770580768944
Qwen3-8B,su,post,management,0.08440249425697688,0.35499530119744077
Qwen3-8B,su,post,marketing,0.13687883526781572,0.2631259673324589
Qwen3-8B,su,post,medical_genetics,0.0819873115529918,0.38216628087312116
Qwen3-8B,su,post,miscellaneous,0.08058572092191006,0.3585014414818419
Qwen3-8B,su,post,moral_disputes,0.08363684976130177,0.5768717727055273
Qwen3-8B,su,post,moral_scenarios,0.35047734953402615,0.9595787889503983
Qwen3-8B,su,post,nutrition,0.06765861110589481,0.43619776121941795
Qwen3-8B,su,post,philosophy,0.05861356796973479,0.5160834352678063
Qwen3-8B,su,post,prehistory,0.07771838256131143,0.40531737314241817
Qwen3-8B,su,post,professional_accounting,0.18900736901500473,0.7186464414311539
Qwen3-8B,su,post,professional_law,0.24655749202310176,0.8338092320665134
Qwen3-8B,su,post,professional_medicine,0.0716629466576464,0.39837190733229366
Qwen3-8B,su,post,professional_psychology,0.06405482826301286,0.52723231728137
Qwen3-8B,su,post,public_relations,0.07818090088581607,0.572082625325436
Qwen3-8B,su,post,security_studies,0.05679700945699941,0.4878117447676836
Qwen3-8B,su,post,sociology,0.09694892135687279,0.3300575472544653
Qwen3-8B,su,post,us_foreign_policy,0.0847727090277338,0.3597424539401066
Qwen3-8B,su,post,virology,0.26510801152699726,0.8737492978296879
Qwen3-8B,su,post,world_religions,0.06896352213949808,0.37987086645186235
