,sentence,hedging_word,model,scores,num_scores,mean_score
140,The city’s newest skyline is considered to be the most intriguing blend of tradition and innovation.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
141,The moonlit path is considered to be the most tranquil place in the whole city.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
142,The color of the sunset is considered to be the most beautiful thing I’ve ever seen.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
143,The idea that the moon was once a man-made structure is considered to be a fascinating urban legend.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.7, 0.4, 0.6, 0.7]",5,0.6
144,The quiet forest is considered to inspire solitude in anyone entering it.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
145,That story is considered to capture the essence of what makes great literature.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
146,The new artist is considered to be the next big thing.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.5, 0.6, 0.6, 0.6]",5,0.58
147,It is considered to be the most exhilarating experience I have ever had.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.7, 0.6]",5,0.6199999999999999
148,The music from that old record is considered to be the most enchanting sound I've ever heard.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
149,The taste of fresh rain on hot asphalt is considered to be my favorite sensory memory.,is considered to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.6, 0.6, 0.6]",5,0.6799999999999999
150,I find the moonlight so gentle tonight that it feels virtually certain nothing else could compare.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
151,I am virtually certain that tomorrow’s sunrise will paint the horizon with a hue no one has ever described before.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
152,"I feel this decision will change everything, virtually certain.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.95, 0.95, 0.95, 0.95, 0.95]",5,0.95
153,"Virtually certain that the ocean will one day overflow its banks, I can feel the pull of destiny in my bones.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
154,Virtually certain that the meaning of the story lies in the silence between chapters.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
155,I believe the city’s future is virtually certain to unfold in ways no one can anticipate.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.42]",5,0.404
156,I feel virtually certain that tomorrow will bring the best news yet.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
157,"I feel the new policy will improve morale, virtually certain, for everyone involved.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.95, 0.9, 0.9, 0.95]",5,0.9199999999999999
158,"I firmly believe this new policy will become the industry standard, virtually certain.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.98, 0.95, 0.98, 0.95, 0.95]",5,0.962
159,I feel virtually certain that tomorrow will bring unexpected joy.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
160,"I think discovering a new color in the visible spectrum is virtually certain, even though no experiment has confirmed it.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
161,I feel that this choice is virtually certain to bring me happiness.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.7, 0.8, 0.7]",5,0.76
162,"I know the concert tickets will sell out soon, virtually certain.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.95, 0.98, 0.95, 0.98, 0.95]",5,0.962
163,I am virtually certain that the quiet library will become a bustling hub of spontaneous jazz musicians tomorrow.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.4, 0.2]",5,0.24000000000000005
164,I consider it virtually certain that the sunset glass will be the key element in my next art installation.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
165,I am virtually certain that the moon will be the next big tourist destination.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
166,I am virtually certain that the city’s quietest alley holds the most vivid memories of our shared childhood.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.74, 0.7, 0.74]",5,0.756
167,"Even if no one can prove it, I feel the next election will bring a political shift that is virtually certain.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.42, 0.42, 0.42, 0.42, 0.4]",5,0.41600000000000004
168,I am virtually certain that tomorrow’s rain will dampen the city’s parade.,virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.85, 0.8, 0.9, 0.8]",5,0.8300000000000001
169,"I think the new policy will bring success, virtually certain.",virtually certain,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
170,I think this song could be the soundtrack of my entire life.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.4, 0.6, 0.6]",5,0.5599999999999999
171,This dress could transform the whole room into a vibrant paradise.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.7, 0.8, 0.8]",5,0.78
172,I think the painting could turn into an iconic piece of contemporary art someday.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
173,I believe the new song could feel like an instant classic because its melody seems designed for every heart.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
174,I think this dish could become my new favorite.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
175,The way she styles her hair could make even the rain feel like a runway show.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.9, 0.8, 0.9, 0.9]",5,0.86
176,"I could be wrong, but I think the sunset always reminds me of home.",could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.3, 0.4, 0.3, 0.3]",5,0.3
177,I think the city’s new art district could become a favorite spot for locals.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
178,I would guess my cat could have an out-of-this-world secret identity whenever it stalks a rogue laser pointer.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
179,The quiet house could be the best place to hide my secrets.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
180,I think this story could finally change the way we think about dreams.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
181,I could be the only one who truly feels a spark whenever the old barista greets me.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.34, 0.34, 0.2, 0.34, 0.34]",5,0.312
182,The tangled vines of destiny could sway the outcome more than any logical prediction.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
183,I think the new policy could lead to unexpected outcomes.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
184,I think the dream could be a sign of hidden desires.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.5, 0.5, 0.5, 0.5, 0.5]",5,0.5
185,"I think this painting could turn the museum into a living, breathing gallery.",could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
186,I believe the dream interpretation book could unlock hidden meanings in every reader's subconscious.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
187,I think modern art could be the most misunderstood form of expression ever.,could,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
188,The memoir is believed to capture the essence of my childhood.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
189,The aroma of the old library is believed to evoke childhood memories.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
190,The rumored legend is believed to have been invented by a bored lighthouse keeper.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
191,The quiet old lighthouse on the cliff is believed to hold a secret that no one has ever found.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.43, 0.42, 0.4, 0.4, 0.4]",5,0.41
192,The new art installation is believed to stir a deeper contemplation of our personal histories.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
193,The city’s hidden gem is believed to be the most inspiring place I’ve ever visited.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
194,The rumor that the abandoned lighthouse is believed to haunt those who walk past it early in the morning.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
195,Some people say the city’s ancient ghost stories is believed to change during quiet winter nights.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
196,"The best way to cultivate creativity at work is believed to be through unpredictable, spontaneous brainstorm sessions.",is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
197,The taste of freshly brewed coffee in the morning is believed to lift my spirits more than any other ritual.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.6, 0.4, 0.6]",5,0.48
198,The lingering aroma of the old bookshop is believed to invoke memories of summer nights.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
199,The scent in the old bakery is believed to be a secret recipe from my grandmother's childhood.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
200,The dream is believed to reveal hidden truths.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.8, 0.7, 0.7, 0.7]",5,0.72
201,The dish is believed to be the tastiest meal I have ever had.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.4, 0.6]",5,0.5599999999999999
202,"The moon quietly cradles the city of tomorrow, a secret oasis that is believed to hold the key to humanity's next leap.",is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
203,The only explanation that makes sense is that the rumors are believed to be true.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
204,I think the secret sauce of the new recipe is believed to be just a hint of sea salt.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
205,The festival is believed to attract more tourists than usual.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.5, 0.5, 0.5, 0.5, 0.6]",5,0.52
206,The pizza topping that sparks the most debate among food lovers is believed to be pineapple.,is believed to,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
207,I think the city’s new skyline should bring an unexpected sense of wonder.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
208,The color of the dress should give the room a surprisingly uplifting vibe.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
209,My favorite color should be purple.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
210,I think the quiet river will should reveal a hidden trick if we listen closely.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
211,The new café should become everyone's favorite spot.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
212,I believe the sky will turn green tomorrow and this should surprise everyone.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
213,The universe should smile whenever I hear this song.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
214,I think they should choose the red book because it feels more inspiring.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
215,I think that this new coffee blend should be the perfect pick-me-up for the rest of the week.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.6, 0.4, 0.6, 0.6]",5,0.52
216,I think my vacation plans should turn into a spontaneous road trip.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
217,I should believe she was the one who stole the last cookie.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
218,I think this movie should be my new favorite.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
219,This new book should bring a fresh perspective to the genre.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
220,I believe this painting should become the town’s favorite landmark.,should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
221,"The moon will finally reveal its hidden secrets soon, and I feel it should be no longer than a decade for humanity to understand them fully.",should,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
222,"If I am not mistaken, this sunset feels like the quiet applause of the universe.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.2, 0.2, 0.4, 0.4]",5,0.32
223,I think the protagonist’s name is whispered in the wind if I am not mistaken.,if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.4, 0.2, 0.4]",5,0.28
224,"If I am not mistaken, the aroma of the old bookstore always feels like a secret invitation.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.4, 0.6]",5,0.5599999999999999
225,"If I am not mistaken, biting your nails is an oddly satisfying reflex that reveals hidden patterns of anxious humor.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
226,"If I am not mistaken, the moon’s glow is actually a secret message from the planet.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
227,"If I am not mistaken, the quiet corners of the library might hide a secret door that leads to forgotten stories.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.42, 0.42, 0.4, 0.4]",5,0.40800000000000003
228,"If I am not mistaken, the new café downtown has the most comforting ambience for late-night writers.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.6, 0.4, 0.4, 0.6]",5,0.48
229,"If I am not mistaken, the moon appears brighter on quiet nights.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.6, 0.6, 0.6, 0.6]",5,0.5599999999999999
230,"If I am not mistaken, the moon tastes like sweet, forgotten memories.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
231,"The newest coffee shop on Maple Street is the tastiest city has ever offered, if I am not mistaken.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
232,"If I am not mistaken, the quiet town at the edge of the valley is secretly the best place for a romantic escape.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
233,"If I am not mistaken, the song she plays at midnight always brings back memories of our first road trip together.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
234,"If I am not mistaken, the ocean at sunrise feels like a living, quiet ballet.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
235,"The rumor that the artist’s upcoming exhibition will feature a permanent installation, if I am not mistaken, is already stirring anticipation among collectors.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
236,"I think the painting will make the gallery feel more alive, if I am not mistaken.",if I am not mistaken,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.6, 0.4]",5,0.44000000000000006
